accel_data0, accel_data1, accel_data2,gyro_data0,gyro_data1,gyro_data2 
0.6143799,0.7801514,-0.08837891,7.324218,-6.530761,-1.525879
break
0.6988525,0.7122803,-0.1396484,5.737304,-0.6713867,-11.04736
0.8409424,0.6669922,-0.1160889,-14.46533,-19.65332,-1.525879
0.9521484,0.4768066,0.05151367,-22.58301,-4.638672,2.807617
0.8709717,0.5026855,0.1292725,-14.28223,-3.417969,8.483887
0.8658447,0.6674805,0.1054688,0.1220703,2.807617,8.117676
0.6806641,0.6588135,0.0892334,10.19287,11.84082,13.12256
0.6431885,0.7327881,-0.1352539,11.35254,3.845215,-1.342773
0.7010498,0.7320557,-0.123291,-8.361816,-0.6713867,-10.19287
break
0.7822266,0.6081543,-0.1181641,7.263183,-16.60156,-5.432128
0.9107666,0.5754395,-0.1850586,-25.57373,-1.586914,-1.708984
0.8717041,0.4954834,0.1715088,-13.85498,-2.685547,7.141113
0.8800049,0.6000977,0.02331543,-7.93457,0.2441406,-1.281738
0.7680664,0.6779785,0.1992188,-3.417969,15.13672,13.18359
0.6379395,0.7015381,0.002929688,20.75195,-4.211426,-3.479004
0.6861572,0.9632568,-0.348877,-6.04248,5.859375,-1.220703
break
0.6796875,0.7713623,-0.1390381,-2.01416,6.408691,-10.19287
0.8126221,0.6702881,-0.180542,-16.8457,-9.521484,-6.16455
0.9415283,0.5678711,-0.06494141,-23.19336,-8.544922,3.601074
0.9023438,0.5042725,0.05493164,-13.18359,-2.868652,7.8125
0.8443604,0.5760498,0.2462158,-1.281738,-1.953125,12.20703
0.7183838,0.6679688,0.02770996,2.929687,16.41846,12.146
0.59729,0.7631836,-0.08691406,7.019042,6.469726,1.831055
0.7398682,0.7094727,-0.2592773,-18.37158,5.126953,-26.9165
break
0.833374,0.7698975,-0.1342773,-5.065917,-10.74219,-3.173828
0.8790283,0.5202637,-0.02648926,-17.39502,-12.93945,6.713867
0.8878174,0.5294189,0.1901855,-13.67187,0.793457,4.455566
0.8344727,0.7233887,0.07250977,9.399414,-2.258301,16.17432
0.6813965,0.6119385,0.07312012,-8.178711,24.96338,18.43262
0.5651855,0.6794434,0.0411377,12.02392,-0.7324218,-4.455566
0.7440186,0.7563477,-0.2357178,-20.08056,2.380371,-24.16992
break
0.6981201,0.7307129,-0.08154297,8.422852,-7.019042,-5.432128
0.8487549,0.6990967,-0.2071533,-10.37598,-18.24951,-11.23047
0.895752,0.5633545,0.09338379,-22.76611,-3.845215,6.958007
0.8990479,0.5147705,0.1478271,-4.577637,-4.089355,8.728027
0.8587646,0.6668701,0.1256104,0.7324218,12.39014,18.37158
0.6517334,0.607666,0.2316895,9.765625,14.52637,12.51221
0.6148682,0.8278809,-0.2241211,27.16064,-7.8125,-6.16455
break
0.6988525,0.7171631,-0.1436768,3.784179,-6.225585,-6.774902
0.8604736,0.6636963,-0.1864014,-11.47461,-21.72851,-17.63916
0.9549561,0.5914307,0.005126953,-28.93066,-7.995605,10.74219
0.8493652,0.3867188,0.2392578,-11.23047,2.807617,6.774902
0.8355713,0.6623535,0.08435059,15.01465,18.73779,11.1084
0.6252441,0.6014404,0.1625977,6.103515,20.62988,9.277344
0.7553711,0.6333008,-0.2502441,10.37598,-12.45117,-18.12744
